คณะวิทยาศาสตร์ สาขาวิชาจุลชีววิทยาอุตสาหกรรม,138,40,40,16218.8000,13724.5000,14658.4600,617.5907
คณะวิทยาศาสตร์ สาขาวิชาฟิสิกส์ประยุกต์,331,80,80,15834.4500,13213.2000,13801.9600,523.2858
คณะวิทยาศาสตร์ สาขาวิชาสถิติประยุกต์,148,50,50,14601.3500,12953.2500,13738.8900,471.6302
คณะอุตสาหกรรมเกษตร สาขาวิชาวิทยาศาสตร์และเทคโนโลยีการอาหาร,237,35,35,16991.7500,14994.5000,15511.0500,432.7268
คณะอุตสาหกรรมเกษตร สาขาวิชาเทคโนโลยีการหมักในอุตสาหกรรม,155,53,53,14973.7500,13168.8000,13822.3000,470.8585
คณะอุตสาหกรรมเกษตร สาขาวิชาวิศวกรรมแปรรูปอาหาร,290,52,52,17592.5500,13852.5500,14443.6100,603.1277
คณะเทคโนโลยีสารสนเทศ สาขาวิชาเทคโนโลยีสารสนเทศ,194,25,25,17530.1500,14337.5500,15189.4400,775.8180
วิทยาลัยนานาชาติ สาขาวิชาวิศวกรรมซอฟต์แวร์ (หลักสูตรนานาชาติ),16,10,1,17757.8500,17757.8500,17757.8500,0.0000
วิทยาลัยการบริหารและจัดการ สาขาวิชาบริหารธุรกิจ (แขนงบริหารธุรกิจเกษตร),210,40,40,16777.5000,15257.5000,15704.0200,378.8496
วิทยาลัยการบริหารและจัดการ สาขาวิชาบริหารธุรกิจ (แขนงบริหารเทคโนโลยี),248,50,50,17720.0000,15497.4500,16269.8700,638.4077
วิทยาลัยการบริหารและจัดการ สาขาวิชาบริหารธุรกิจ (แขนงบริหารธุรกิจอุตสาหกรรม),400,50,50,18120.0000,15943.2000,16459.4600,469.8277
