คณะวิทยาศาสตร์ สาขาวิชาวิทยาการคอมพิวเตอร์,686,60,60,16531.7,14464.3,14957.5333,465.8195
คณะวิทยาศาสตร์ สาขาวิชาเคมีอุตสาหกรรม,454,60,60,17455.65,14747.15,15372.7517,599.9164
คณะวิทยาศาสตร์ สาขาวิชาเคมีสิ่งแวดล้อม,155,30,30,16057.45,13886.5,14492.52,450.2743
คณะวิทยาศาสตร์ สาขาวิชาเทคโนโลยีชีวภาพ,228,40,40,16190.05,14310.2,14852.8188,501.5665
คณะวิทยาศาสตร์ สาขาวิชาจุลชีววิทยาอุตสาหกรรม,366,40,40,16264.45,14426.7,14993.0638,442.4571
คณะวิทยาศาสตร์ สาขาวิชาฟิสิกส์ประยุกต์,619,60,60,14970.5,13156.9,13686.4017,434.9123
คณะวิทยาศาสตร์ สาขาวิชาสถิติประยุกต์,249,50,50,15553.8,13583.8,14107.111,455.7005
คณะอุสาหกรรมเกษตร สาขาวิชาวิทยาศาสตร์และเทคโนโลยีการอาหาร,257,60,60,16281.5,14226.25,14960.9308,553.8937
คณะอุสาหกรรมเกษตร สาขาวิชาเทคโนโลยีการหมักในอุตสาหกรรม,153,60,60,15726.5,12571.85,13534.0467,664.3279
คณะอุสาหกรรมเกษตร สาขาวิชาวิศวกรรมแปรรูปอาหาร,682,60,60,15205.4,13385.7,13931.925,462.9773
คณะเทคโนโลยีสารสนเทศ สาขาวิชาเทคโนโลยีสารสนเทศ,260,25,25,17368.2,14552.7,15337.396,720.2164
วิทยาลัยนานาชาติ สาขาวิชาวิสวกรรมซอฟต์แวร์ (หลักสูตรนานาชาติ),56,10,10,17990,14002.55,16156.005,1173.6517
วิทยาลัยการบริหารและจัดการ สาขาวิชาบริหารธุรกิจ (แขนงบริหารธุรกิจเกษตร),231,80,80,16853.6,14351.5,15016.9213,580.7083
วิทยาลัยการบริหารและจัดการ สาขาวิชาบริหารธุรกิจ (แขนงบริหารเทคโนโลยี),204,60,60,18789,14174.6,15538.1608,920.6006
วิทยาลัยการบริหารและจัดการ สาขาวิชาบริหารธุรกิจ (แขนงบิหารธุรกิจอุตสากรรม),565,65,65,17940.8,14981.25,15698.9954,597.9871
